"","SiteYearLine","Site","Year","CanolaLine","Week","SampleID","SiteYear","s2","s","s.std","s.rev","Yield","yield.std","importance1","importance2","importance3"
"38","L.2016.NAM-17","L",2016,"NAM-17",8,"L.2016.NAM-17.08.R","L.2016",47.2557559380089,6.87428221256655,0.834464704897311,804.101649598676,2152.73,0.392407778498463,0.120248184479083,0.211163541776739,0.153687562601809
"39","L.2016.NAM-17","L",2016,"NAM-17",9,"L.2016.NAM-17.09.R","L.2016",47.2557559380089,6.87428221256655,0.834464704897311,804.101649598676,2152.73,0.392407778498463,0.120248184479083,0.211163541776739,0.153687562601809
"40","L.2016.NAM-17","L",2016,"NAM-17",10,"L.2016.NAM-17.10.R","L.2016",47.2557559380089,6.87428221256655,0.834464704897311,804.101649598676,2152.73,0.392407778498463,0.120248184479083,0.211163541776739,0.153687562601809
"41","L.2016.NAM-23","L",2016,"NAM-23",1,"L.2016.NAM-23.01.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"42","L.2016.NAM-23","L",2016,"NAM-23",2,"L.2016.NAM-23.02.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"43","L.2016.NAM-23","L",2016,"NAM-23",3,"L.2016.NAM-23.03.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"44","L.2016.NAM-23","L",2016,"NAM-23",4,"L.2016.NAM-23.04.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"45","L.2016.NAM-23","L",2016,"NAM-23",5,"L.2016.NAM-23.05.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"46","L.2016.NAM-23","L",2016,"NAM-23",6,"L.2016.NAM-23.06.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"47","L.2016.NAM-23","L",2016,"NAM-23",7,"L.2016.NAM-23.07.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"48","L.2016.NAM-23","L",2016,"NAM-23",8,"L.2016.NAM-23.08.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"49","L.2016.NAM-23","L",2016,"NAM-23",9,"L.2016.NAM-23.09.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"50","L.2016.NAM-23","L",2016,"NAM-23",10,"L.2016.NAM-23.10.R","L.2016",67030.3327265421,258.902168253845,0,552.073763557398,3254.4,0.928863479744875,0.232215869936219,0.0774052899787396,0.154810579957479
"51","L.2016.NAM-30","L",2016,"NAM-30",1,"L.2016.NAM-30.01.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"52","L.2016.NAM-30","L",2016,"NAM-30",2,"L.2016.NAM-30.02.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"53","L.2016.NAM-30","L",2016,"NAM-30",3,"L.2016.NAM-30.03.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"54","L.2016.NAM-30","L",2016,"NAM-30",4,"L.2016.NAM-30.04.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"55","L.2016.NAM-30","L",2016,"NAM-30",5,"L.2016.NAM-30.05.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"56","L.2016.NAM-30","L",2016,"NAM-30",6,"L.2016.NAM-30.06.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"57","L.2016.NAM-30","L",2016,"NAM-30",7,"L.2016.NAM-30.07.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"58","L.2016.NAM-30","L",2016,"NAM-30",8,"L.2016.NAM-30.08.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"59","L.2016.NAM-30","L",2016,"NAM-30",9,"L.2016.NAM-30.09.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"60","L.2016.NAM-30","L",2016,"NAM-30",10,"L.2016.NAM-30.10.R","L.2016",9026.07076131,95.0056354186951,0.542661663573115,715.970296392548,1919.72333333333,0.278945712034135,0.0831154682702196,0.137642497885265,0.101692946244807
"61","L.2016.NAM-32","L",2016,"NAM-32",1,"L.2016.NAM-32.01.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"62","L.2016.NAM-32","L",2016,"NAM-32",2,"L.2016.NAM-32.02.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"63","L.2016.NAM-32","L",2016,"NAM-32",3,"L.2016.NAM-32.03.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"64","L.2016.NAM-32","L",2016,"NAM-32",4,"L.2016.NAM-32.04.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"65","L.2016.NAM-32","L",2016,"NAM-32",5,"L.2016.NAM-32.05.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"66","L.2016.NAM-32","L",2016,"NAM-32",6,"L.2016.NAM-32.06.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"67","L.2016.NAM-32","L",2016,"NAM-32",7,"L.2016.NAM-32.07.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"68","L.2016.NAM-32","L",2016,"NAM-32",8,"L.2016.NAM-32.08.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"69","L.2016.NAM-32","L",2016,"NAM-32",9,"L.2016.NAM-32.09.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"70","L.2016.NAM-32","L",2016,"NAM-32",10,"L.2016.NAM-32.10.R","L.2016",2335.03746954543,48.3222254200428,0.697230503394853,762.6537063912,1878.28666666667,0.258768221429888,0.0869538234201113,0.175636429367129,0.123950187943722
"71","L.2016.NAM-37","L",2016,"NAM-37",1,"L.2016.NAM-37.01.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"72","L.2016.NAM-37","L",2016,"NAM-37",2,"L.2016.NAM-37.02.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"73","L.2016.NAM-37","L",2016,"NAM-37",3,"L.2016.NAM-37.03.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"74","L.2016.NAM-37","L",2016,"NAM-37",4,"L.2016.NAM-37.04.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"75","L.2016.NAM-37","L",2016,"NAM-37",5,"L.2016.NAM-37.05.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"76","L.2016.NAM-37","L",2016,"NAM-37",6,"L.2016.NAM-37.06.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"77","L.2016.NAM-37","L",2016,"NAM-37",7,"L.2016.NAM-37.07.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"78","L.2016.NAM-37","L",2016,"NAM-37",8,"L.2016.NAM-37.08.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"79","L.2016.NAM-37","L",2016,"NAM-37",9,"L.2016.NAM-37.09.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"80","L.2016.NAM-37","L",2016,"NAM-37",10,"L.2016.NAM-37.10.R","L.2016",1998.54214227525,44.7050572337767,0.709206952630404,766.270874577466,2472.22333333333,0.547984330621047,0.223800830159146,0.274632064700321,0.224062118655952
"81","L.2016.NAM-43","L",2016,"NAM-43",1,"L.2016.NAM-43.01.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"82","L.2016.NAM-43","L",2016,"NAM-43",2,"L.2016.NAM-43.02.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"83","L.2016.NAM-43","L",2016,"NAM-43",3,"L.2016.NAM-43.03.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"84","L.2016.NAM-43","L",2016,"NAM-43",4,"L.2016.NAM-43.04.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"85","L.2016.NAM-43","L",2016,"NAM-43",5,"L.2016.NAM-43.05.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"86","L.2016.NAM-43","L",2016,"NAM-43",6,"L.2016.NAM-43.06.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"87","L.2016.NAM-43","L",2016,"NAM-43",7,"L.2016.NAM-43.07.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"88","L.2016.NAM-43","L",2016,"NAM-43",8,"L.2016.NAM-43.08.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"89","L.2016.NAM-43","L",2016,"NAM-43",9,"L.2016.NAM-43.09.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"90","L.2016.NAM-43","L",2016,"NAM-43",10,"L.2016.NAM-43.10.R","L.2016",2451.15158924671,49.5091061244971,0.693300739620107,761.466825686746,1785.46333333333,0.2135681103482,0.0786680771138166,0.174236520636338,0.120908281734945
"91","L.2016.NAM-46","L",2016,"NAM-46",1,"L.2016.NAM-46.01.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"92","L.2016.NAM-46","L",2016,"NAM-46",2,"L.2016.NAM-46.02.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"93","L.2016.NAM-46","L",2016,"NAM-46",3,"L.2016.NAM-46.03.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"94","L.2016.NAM-46","L",2016,"NAM-46",4,"L.2016.NAM-46.04.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"95","L.2016.NAM-46","L",2016,"NAM-46",5,"L.2016.NAM-46.05.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"96","L.2016.NAM-46","L",2016,"NAM-46",6,"L.2016.NAM-46.06.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"97","L.2016.NAM-46","L",2016,"NAM-46",7,"L.2016.NAM-46.07.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"98","L.2016.NAM-46","L",2016,"NAM-46",8,"L.2016.NAM-46.08.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"99","L.2016.NAM-46","L",2016,"NAM-46",9,"L.2016.NAM-46.09.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"100","L.2016.NAM-46","L",2016,"NAM-46",10,"L.2016.NAM-46.10.R","L.2016",5522.69440633563,74.3148330169397,0.611168941047329,736.661098794303,2201.525,0.416168392786152,0.115839108216022,0.156678709680353,0.123234600757066
"101","L.2016.NAM-48","L",2016,"NAM-48",1,"L.2016.NAM-48.01.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"102","L.2016.NAM-48","L",2016,"NAM-48",2,"L.2016.NAM-48.02.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"103","L.2016.NAM-48","L",2016,"NAM-48",3,"L.2016.NAM-48.03.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"104","L.2016.NAM-48","L",2016,"NAM-48",4,"L.2016.NAM-48.04.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"105","L.2016.NAM-48","L",2016,"NAM-48",5,"L.2016.NAM-48.05.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"106","L.2016.NAM-48","L",2016,"NAM-48",6,"L.2016.NAM-48.06.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"107","L.2016.NAM-48","L",2016,"NAM-48",7,"L.2016.NAM-48.07.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"108","L.2016.NAM-48","L",2016,"NAM-48",8,"L.2016.NAM-48.08.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"109","L.2016.NAM-48","L",2016,"NAM-48",9,"L.2016.NAM-48.09.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"110","L.2016.NAM-48","L",2016,"NAM-48",10,"L.2016.NAM-48.10.R","L.2016",3652.87161722182,60.4389908686588,0.657111875003338,750.536940942584,2410.92666666667,0.51813605817945,0.21094951963318,0.254786341900527,0.209203995996751
"111","L.2016.NAM-5","L",2016,"NAM-5",1,"L.2016.NAM-5.01.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"112","L.2016.NAM-5","L",2016,"NAM-5",2,"L.2016.NAM-5.02.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"113","L.2016.NAM-5","L",2016,"NAM-5",3,"L.2016.NAM-5.03.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"114","L.2016.NAM-5","L",2016,"NAM-5",4,"L.2016.NAM-5.04.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"115","L.2016.NAM-5","L",2016,"NAM-5",5,"L.2016.NAM-5.05.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"116","L.2016.NAM-5","L",2016,"NAM-5",6,"L.2016.NAM-5.06.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"117","L.2016.NAM-5","L",2016,"NAM-5",7,"L.2016.NAM-5.07.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"118","L.2016.NAM-5","L",2016,"NAM-5",8,"L.2016.NAM-5.08.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"119","L.2016.NAM-5","L",2016,"NAM-5",9,"L.2016.NAM-5.09.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
"120","L.2016.NAM-5","L",2016,"NAM-5",10,"L.2016.NAM-5.10.R","L.2016",7596.77759420009,87.1594951465421,0.568640245664276,723.816436664701,2087.54666666667,0.36066690256201,0.101860377628937,0.145302514304588,0.11222897521397
